Identifier,Company Name,GICS Industry Name,Exchange Name,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004
AFXG.DE,Carl Zeiss Meditec AG,Health Care Equipment & Supplies,XETRA,0.1391,0.16,0.15289999999999998,0.08650000000000001,0.11869999999999999,0.10099999999999999,0.1336,0.1267,0.0848,0.102,0.1382,0.11460000000000001,0.1142,0.10042999999999999,0.09715,0.11008,0.13369,0.11799,0.10160999999999999,0.09970000000000001
CARLb.CO,Carlsberg A/S,Beverages,NASDAQ COPENHAGEN A/S,0.26929,0.2556,0.1668,0.15380000000000002,0.1388,0.1151,0.1008,0.092,0.09501,0.1048,0.0839,0.0809,0.0833,0.08987,0.07837,0.06521,0.11800000000000001,0.09791,0.061180000000000005,0.027999999999999997
CARR.PA,Carrefour SA,Consumer Staples Distribution & Retail,EURONEXT - EURONEXT PARIS,0.115,0.1133,0.1155,0.1025,0.1375,0.08342000000000001,0.0755,0.10279999999999999,0.11825,0.12210000000000001,0.12365999999999999,0.1306,0.0933,0.14041,0.13563,0.15808999999999998,0.16777999999999998,0.1867,0.2094,0.22207000000000002
CAST.ST,Castellum AB,Real Estate Management & Development,NASDAQ STOCKHOLM AB,0.054900000000000004,0.0576,0.054400000000000004,0.0669,0.0683,0.0717,0.0728,0.08609,0.1007,0.11410000000000001,0.10640000000000001,0.1073,0.10438,0.10937,0.10992,0.15141,0.08912,0.09234,0.15245,0.1219
CNA.L,Centrica PLC,Multi-Utilities,LONDON STOCK EXCHANGE,0.75969,1.2123,0.14269,0.34850000000000003,0.1923,0.2159,0.2568,0.4657,0.4411,0.2427,0.2464,0.2439,0.23119,0.24153,0.26097000000000004,0.23248999999999997,0.44626,0.35015,0.2783,0.2521
CLN.S,Clariant AG,Chemicals,SIX SWISS EXCHANGE,0.1349,0.175,0.1387,0.1003,0.0909,0.17739999999999997,0.18425999999999998,0.1484,0.1297,0.139,0.1549,0.1104,0.19649999999999998,0.28309999999999996,0.04555,0.12663,0.042039999999999994,0.04936,0.07503,0.0296
COFB.BR,Cofinimmo SA,Health Care REITs,EURONEXT - EURONEXT BRUSSELS,0.06629,0.06480000000000001,0.08960000000000001,0.047400000000000005,0.09029,0.0731,0.0741,0.07232,0.079,-0.033370000000000004,0.06788999999999999,0.08294,0.0775,0.08333,0.07473,0.0633,0.05957,0.0669,0.0758,0.079
COLOb.CO,Coloplast A/S,Health Care Equipment & Supplies,NASDAQ COPENHAGEN A/S,0.2867,0.3738,0.57179,0.6196,0.5861999999999999,0.6278900000000001,0.6217,0.68911,0.76046,0.5895,0.37,0.42,0.42,0.46,0.39,0.37464,0.37305,0.26167,0.19252,0.2403
COTNE.S,Comet Holding AG,"Electronic Equipment, Instruments & Components",SIX SWISS EXCHANGE,0.049,0.25839,0.2764,0.1348,0.060700000000000004,0.0604,0.18565,0.16149999999999998,0.1063,0.1766,0.12689999999999999,0.05,0.08704,0.06683,-0.11327999999999999,0.0647,0.050179999999999995,0.028690000000000004,0.092,0.04201
CBKG.DE,Commerzbank AG,Banks,XETRA,0.077,0.05099,0.0596,-0.107,0.0269,0.030299999999999997,0.0335,0.0096,0.038,0.00988,0.022240000000000003,0.0392,0.0245,0.054299999999999994,-0.09255000000000001,0.00649,0.12214,0.11079,0.09444000000000001,0.0416
SGOB.PA,Compagnie de Saint Gobain SA,Building Products,EURONEXT - EURONEXT PARIS,0.14099,0.15359,0.1458,0.0788,0.10259,0.095,0.0876,0.07412,0.06303,0.0621,0.06433,0.06387999999999999,0.0973,0.07904,0.03878,0.12847,0.1421,0.12210000000000001,0.1124,0.09699999999999999
CFR.S,Compagnie Financiere Richemont SA,"Textiles, Apparel & Luxury Goods",SIX SWISS EXCHANGE,0.21809,0.19640000000000002,0.1134,0.0754,0.05769,0.0929,0.081,0.07919999999999999,0.15109999999999998,0.1011,0.18739999999999998,0.2139,0.1981,0.25413,0.10586999999999999,0.17264,0.20719,0.18581,0.16751000000000002,0.1612
CPG.L,Compass Group PLC,"Hotels, Restaurants & Leisure",LONDON STOCK EXCHANGE,0.2727,0.20827,0.10890000000000001,0.0742,0.45409,0.5215,0.5114,0.45205,0.4725,0.3722,0.28971,0.23876999999999998,0.2249,0.2409,0.22985,0.17824,0.13521,0.12854,0.17247,0.0703
